o3_AQI,f0_,f1_,f2_,f3_,DayLoc
,34.849999999999994,6.700000000000001,23.825,99.275,1990-01-01 Utah Grand
,37.44186046511629,14.534883720930232,23.000000000000004,95.83720930232558,1990-01-02 Utah Grand
,50.98630136986301,7.520547945205479,14.12328767123288,98.24657534246576,1990-01-03 Arizona Gila
,40.16279069767442,9.25581395348837,23.16279069767442,96.51162790697676,1990-01-04 Utah Grand
,36.095238095238095,12.190476190476195,23.73809523809524,98.9047619047619,1990-01-05 Utah Grand
,49.73417721518985,4.468354430379745,13.303797468354428,99.1012658227848,1990-01-06 Arizona Coconino
,37.50000000000001,15.295454545454543,23.25,96.88636363636364,1990-01-07 Utah Grand
,41.36363636363637,12.840909090909088,23.454545454545453,97.72727272727272,1990-01-08 Utah Grand
,42.99999999999999,10.6046511627907,23.97674418604651,99.90697674418604,1990-01-09 Utah Grand
,52.93506493506494,5.0,13.415584415584414,99.4675324675325,1990-01-10 Arizona Coconino
,39.27906976744187,7.465116279069767,23.744186046511626,98.95348837209302,1990-01-11 Utah Grand
,33.64285714285714,8.214285714285715,23.47619047619048,97.83333333333331,1990-01-12 Utah Grand
,50.02531645569621,7.075949367088608,13.151898734177212,99.6962025316456,1990-01-13 Arizona Coconino
,37.69047619047619,14.85714285714286,23.95238095238095,99.8095238095238,1990-01-14 Utah Grand
,43.45238095238095,14.071428571428577,23.571428571428573,98.21428571428574,1990-01-15 Utah Grand
,49.04761904761905,12.523809523809524,23.33333333333333,97.23809523809524,1990-01-16 Utah Grand
,56.44594594594595,5.378378378378377,13.310810810810814,99.5,1990-01-17 Arizona Coconino
,40.38095238095237,6.071428571428571,23.35714285714285,97.33333333333331,1990-01-18 Utah Grand
,34.365853658536594,10.5609756097561,23.97560975609756,99.90243902439023,1990-01-19 Utah Grand
,52.597402597402606,7.25974025974026,13.324675324675324,99.09090909090912,1990-01-20 Arizona Coconino
,40.1904761904762,7.142857142857142,23.976190476190474,99.9047619047619,1990-01-21 Utah Grand
,39.6279069767442,11.069767441860469,23.37209302325581,97.41860465116278,1990-01-22 Utah Grand
,42.727272727272734,13.045454545454543,23.13636363636364,96.43181818181816,1990-01-23 Utah Grand
,53.24390243902438,4.097560975609755,13.03658536585366,98.7439024390244,1990-01-24 Arizona Coconino
,37.13953488372093,9.95348837209302,23.48837209302325,97.88372093023256,1990-01-25 Utah Grand
,35.604651162790695,11.72093023255814,23.62790697674419,98.4651162790698,1990-01-26 Utah Grand
,49.51219512195121,5.512195121951219,13.317073170731708,99.90243902439023,1990-01-27 Arizona Coconino
,30.54545454545456,13.636363636363637,23.95454545454545,99.8181818181818,1990-01-28 Utah Grand
,34.29545454545455,12.477272727272728,23.47727272727273,97.86363636363636,1990-01-29 Utah Grand
,35.47727272727273,11.568181818181817,23.568181818181824,98.20454545454548,1990-01-30 Utah Grand
,52.81481481481482,7.604938271604939,13.172839506172838,99.85185185185183,1990-01-31 Arizona Coconino
,40.906976744186046,9.860465116279068,23.046511627906977,96.04651162790698,1990-02-01 Utah Grand
,36.68292682926829,8.292682926829269,24.0,100.0,1990-02-02 Utah Grand
,50.2948717948718,5.358974358974358,12.794871794871796,100.0,1990-02-03 Arizona Coconino
,36.333333333333336,10.61904761904762,23.21428571428571,96.73809523809526,1990-02-04 South Dakota Jackson
,37.3953488372093,12.186046511627907,23.3953488372093,97.48837209302329,1990-02-05 Utah Grand
,37.27906976744188,13.2093023255814,23.46511627906977,97.7906976744186,1990-02-06 Utah Grand
,50.410256410256416,5.705128205128204,13.205128205128204,99.25641025641023,1990-02-07 Arizona Coconino
,44.18181818181817,13.47727272727273,23.159090909090907,96.52272727272728,1990-02-08 Utah Grand
,44.45454545454545,8.545454545454545,23.88636363636364,99.54545454545452,1990-02-09 Utah Grand
,49.84146341463414,6.792682926829265,13.195121951219516,99.39024390243895,1990-02-10 Arizona Coconino
,35.59090909090909,11.363636363636363,23.93181818181818,99.72727272727272,1990-02-11 Utah Grand
,41.74418604651162,11.069767441860462,23.88372093023256,99.53488372093024,1990-02-12 South Dakota Jackson
,37.95348837209301,8.232558139534884,23.604651162790702,98.37209302325584,1990-02-13 South Dakota Jackson
,48.4875,6.525,12.95,98.2875,1990-02-14 Arizona Coconino
,37.66666666666666,15.047619047619047,23.11904761904762,96.33333333333334,1990-02-15 South Dakota Jackson
,38.34090909090908,8.295454545454545,23.31818181818182,97.20454545454548,1990-02-16 Utah Grand
,47.481481481481474,5.3580246913580245,13.160493827160495,99.79012345679008,1990-02-17 Arizona Coconino
,33.604651162790695,12.372093023255813,23.90697674418605,99.6046511627907,1990-02-18 Utah Grand
,33.27906976744185,6.651162790697674,23.81395348837209,99.23255813953487,1990-02-19 Utah Grand
,29.023255813953487,13.976744186046512,23.86046511627907,99.44186046511628,1990-02-20 Utah Grand
,49.1518987341772,8.367088607594935,13.48101265822785,99.84810126582276,1990-02-21 Arizona Coconino
,41.97619047619048,8.166666666666664,23.19047619047619,96.64285714285715,1990-02-22 Utah Grand
,40.76744186046512,10.511627906976749,23.53488372093023,98.093023255814,1990-02-23 Utah Grand
,48.64634146341464,3.0731707317073167,12.890243902439025,98.1341463414634,1990-02-24 Arizona Coconino
,25.558139534883725,11.83720930232558,23.6046511627907,98.34883720930232,1990-02-25 South Dakota Jackson
,33.4090909090909,15.659090909090908,23.70454545454545,98.77272727272728,1990-02-26 Utah Grand
,39.38636363636365,9.431818181818178,23.70454545454545,98.77272727272728,1990-02-27 Utah Grand
