,Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_,Location,DayLoc
787,1992-02-27,,166.55427135678391,14.311557788944723,23.728643216080407,98.8793969849246,Ohio,Summit,Not in a city,Ohio Summit,1992-02-27 Ohio Summit
788,1992-02-28,,166.7539240506329,11.235443037974688,23.81012658227849,99.22025316455692,Ohio,Summit,Not in a city,Ohio Summit,1992-02-28 Ohio Summit
789,1992-02-29,,164.4267647058823,9.608823529411762,23.779411764705888,99.08823529411768,Utah,Davis,Bountiful,Utah Davis,1992-02-29 Utah Davis
790,1992-03-01,,143.6623076923077,12.723076923076926,23.530769230769216,98.051282051282,Ohio,Summit,Not in a city,Ohio Summit,1992-03-01 Ohio Summit
791,1992-03-02,,144.75049999999993,11.362500000000002,23.455,97.75750000000002,Ohio,Summit,Not in a city,Ohio Summit,1992-03-02 Ohio Summit
792,1992-03-03,,144.185,12.620000000000005,23.594999999999995,98.32999999999996,Ohio,Summit,Not in a city,Ohio Summit,1992-03-03 Ohio Summit
793,1992-03-04,,152.24623115577896,10.082914572864327,23.19597989949749,96.68341708542712,Ohio,Summit,Not in a city,Ohio Summit,1992-03-04 Ohio Summit
794,1992-03-05,,145.52386934673385,13.5753768844221,23.562814070351777,98.19095477386936,Ohio,Summit,Not in a city,Ohio Summit,1992-03-05 Ohio Summit
795,1992-03-06,,151.34974747474743,11.133838383838391,23.66919191919189,98.64898989898988,Ohio,Summit,Not in a city,Ohio Summit,1992-03-06 Ohio Summit
796,1992-03-07,,156.01142131979682,12.80203045685279,23.672588832487317,98.65228426395936,Ohio,Summit,Not in a city,Ohio Summit,1992-03-07 Ohio Summit
797,1992-03-08,,148.85484693877532,12.357142857142856,23.78826530612244,99.12755102040822,Ohio,Summit,Not in a city,Ohio Summit,1992-03-08 Ohio Summit
798,1992-03-09,,170.98303797468367,12.326582278481016,23.47594936708861,97.82278481012654,Ohio,Summit,Not in a city,Ohio Summit,1992-03-09 Ohio Summit
799,1992-03-10,,163.38582089552258,11.293532338308454,23.35572139303484,97.33830845771143,Ohio,Summit,Not in a city,Ohio Summit,1992-03-10 Ohio Summit
800,1992-03-11,,156.78578680203046,11.406091370558377,23.67005076142132,98.63959390862948,Ohio,Summit,Not in a city,Ohio Summit,1992-03-11 Ohio Summit
801,1992-03-12,,164.53861386138598,11.767326732673268,23.45297029702972,97.73267326732676,Ohio,Summit,Not in a city,Ohio Summit,1992-03-12 Ohio Summit
802,1992-03-13,,158.210696517413,11.114427860696518,23.604477611940297,98.36815920398011,Ohio,Summit,Not in a city,Ohio Summit,1992-03-13 Ohio Summit
803,1992-03-14,,163.32299999999998,12.71750000000001,23.82249999999999,99.27000000000002,Utah,Grand,Not in a city,Utah Grand,1992-03-14 Utah Grand
804,1992-03-15,,165.13999999999984,12.795000000000009,23.820000000000032,99.25499999999997,Utah,Grand,Not in a city,Utah Grand,1992-03-15 Utah Grand
805,1992-03-16,,148.49228855721387,11.76616915422886,23.5995024875622,98.34825870646767,Utah,Grand,Not in a city,Utah Grand,1992-03-16 Utah Grand
806,1992-03-17,,159.37807881773395,13.571428571428566,23.600985221674872,98.34975369458124,Utah,Grand,Not in a city,Utah Grand,1992-03-17 Utah Grand
807,1992-03-18,,139.70420792079202,10.91336633663366,23.504950495049517,97.9455445544554,Utah,Grand,Not in a city,Utah Grand,1992-03-18 Utah Grand
808,1992-03-19,,157.22330097087368,11.667475728155342,23.388349514563096,97.47087378640778,Utah,Grand,Not in a city,Utah Grand,1992-03-19 Utah Grand
809,1992-03-20,,154.24095238095242,11.788095238095243,23.457142857142863,97.75238095238092,Utah,Grand,Not in a city,Utah Grand,1992-03-20 Utah Grand
810,1992-03-21,,151.8727923627685,11.427207637231495,23.856801909307887,99.40811455847246,Utah,Grand,Not in a city,Utah Grand,1992-03-21 Utah Grand
811,1992-03-22,,162.26999999999992,12.228571428571415,23.823809523809544,99.27619047619052,Utah,Grand,Not in a city,Utah Grand,1992-03-22 Utah Grand
812,1992-03-23,,164.30999999999997,11.585714285714294,23.659523809523808,98.58571428571418,Utah,Grand,Not in a city,Utah Grand,1992-03-23 Utah Grand
813,1992-03-24,,144.76037735849047,12.4316037735849,23.528301886792445,98.05424528301886,Utah,Grand,Not in a city,Utah Grand,1992-03-24 Utah Grand
814,1992-03-25,,156.875837320574,11.897129186602877,23.69856459330144,98.76555023923444,Utah,Grand,Not in a city,Utah Grand,1992-03-25 Utah Grand
815,1992-03-26,,154.4329383886258,12.670616113744076,23.568720379146946,98.21563981042657,Utah,Grand,Not in a city,Utah Grand,1992-03-26 Utah Grand
816,1992-03-27,,150.474647887324,11.105633802816904,23.47652582159626,97.84507042253516,Utah,Grand,Not in a city,Utah Grand,1992-03-27 Utah Grand
817,1992-03-28,,153.55913461538452,11.2235576923077,23.776442307692307,99.08173076923084,Utah,Grand,Not in a city,Utah Grand,1992-03-28 Utah Grand
818,1992-03-29,,156.17524271844658,10.781553398058255,23.594660194174764,98.3203883495145,Utah,Grand,Not in a city,Utah Grand,1992-03-29 Utah Grand
819,1992-03-30,,172.3602380952381,12.064285714285706,23.192857142857157,96.67380952380954,Utah,Grand,Not in a city,Utah Grand,1992-03-30 Utah Grand
820,1992-03-31,,169.66335697399523,13.39243498817966,23.60047281323877,98.34988179669033,Utah,Grand,Not in a city,Utah Grand,1992-03-31 Utah Grand
821,1992-04-01,,166.44556354916062,11.287769784172667,23.604316546762583,98.35971223021583,Utah,Grand,Not in a city,Utah Grand,1992-04-01 Utah Grand
822,1992-04-02,,163.8522781774582,11.647482014388482,23.556354916067143,98.16067146282978,Utah,Grand,Not in a city,Utah Grand,1992-04-02 Utah Grand
823,1992-04-03,,164.9416464891041,10.414043583535108,23.62953995157385,98.46973365617433,Utah,Grand,Not in a city,Utah Grand,1992-04-03 Utah Grand
824,1992-04-04,,165.69616306954433,12.441247002398086,23.772182254196643,99.05995203836932,Utah,Grand,Not in a city,Utah Grand,1992-04-04 Utah Grand
825,1992-04-05,,157.596626506024,11.971084337349408,23.804819277108425,99.20000000000012,Utah,Grand,Not in a city,Utah Grand,1992-04-05 Utah Grand
826,1992-04-06,,158.2508393285371,12.438848920863313,23.57553956834532,98.24940047961624,Utah,Grand,Not in a city,Utah Grand,1992-04-06 Utah Grand
827,1992-04-07,,167.85204819277106,12.110843373493983,23.65783132530122,98.61204819277108,Utah,Grand,Not in a city,Utah Grand,1992-04-07 Utah Grand
828,1992-04-08,,163.17505995203825,12.17985611510792,23.752997601918487,98.97362110311752,Utah,Grand,Not in a city,Utah Grand,1992-04-08 Utah Grand
829,1992-04-09,,149.65491606714627,11.988009592326136,23.66666666666666,98.62350119904072,Utah,Grand,Not in a city,Utah Grand,1992-04-09 Utah Grand
830,1992-04-10,,156.0556626506024,13.669879518072298,23.877108433734943,99.49397590361453,Utah,Grand,Not in a city,Utah Grand,1992-04-10 Utah Grand
831,1992-04-11,,158.4427884615383,11.538461538461538,23.82451923076925,99.2788461538462,Utah,Grand,Not in a city,Utah Grand,1992-04-11 Utah Grand
832,1992-04-12,,161.19806763285018,11.922705314009663,23.881642512077292,99.51690821256034,Utah,Grand,Not in a city,Utah Grand,1992-04-12 Utah Grand
833,1992-04-13,,149.00697115384614,10.64663461538462,23.600961538461547,98.35096153846152,Utah,Grand,Not in a city,Utah Grand,1992-04-13 Utah Grand
834,1992-04-14,,149.4750605326877,12.307506053268767,23.748184019370463,98.96852300242128,Utah,Grand,Not in a city,Utah Grand,1992-04-14 Utah Grand
835,1992-04-15,,147.25226730310243,12.219570405727922,23.46062052505969,97.77326968973742,Utah,Grand,Not in a city,Utah Grand,1992-04-15 Utah Grand
836,1992-04-16,,157.0812351543941,12.667458432304038,23.43230403800475,97.64133016627076,Utah,Grand,Not in a city,Utah Grand,1992-04-16 Utah Grand
837,1992-04-17,,159.67309523809533,12.26666666666666,23.600000000000005,98.34761904761908,Utah,Grand,Not in a city,Utah Grand,1992-04-17 Utah Grand
838,1992-04-18,,145.9326923076923,11.199519230769225,23.437500000000007,97.67788461538466,Utah,Grand,Not in a city,Utah Grand,1992-04-18 Utah Grand
839,1992-04-19,,143.77740384615373,12.33894230769231,23.49038461538461,97.87980769230764,Utah,Grand,Not in a city,Utah Grand,1992-04-19 Utah Grand
840,1992-04-20,,144.93413461538466,13.334134615384617,23.67067307692306,98.63461538461549,Utah,Grand,Not in a city,Utah Grand,1992-04-20 Utah Grand
841,1992-04-21,,148.94292565947237,12.266187050359704,23.707434052757804,98.79616306954443,Utah,Grand,Not in a city,Utah Grand,1992-04-21 Utah Grand
842,1992-04-22,,147.73532219570396,11.453460620525052,23.644391408114554,98.53460620525055,Utah,Grand,Not in a city,Utah Grand,1992-04-22 Utah Grand
843,1992-04-23,,158.81571428571417,11.780952380952382,23.183333333333323,96.61428571428571,Utah,Grand,Not in a city,Utah Grand,1992-04-23 Utah Grand
844,1992-04-24,,159.35073529411764,11.580882352941169,23.507352941176467,97.96078431372544,Utah,Grand,Not in a city,Utah Grand,1992-04-24 Utah Grand
845,1992-04-25,,154.07884615384611,11.617788461538453,23.600961538461537,98.34134615384616,Utah,Grand,Not in a city,Utah Grand,1992-04-25 Utah Grand
846,1992-04-26,,171.11095238095237,12.21190476190477,23.702380952380945,98.76428571428568,Utah,Grand,Not in a city,Utah Grand,1992-04-26 Utah Grand
847,1992-04-27,,171.50739856801908,11.79952267303103,23.687350835322185,98.72315035799528,Utah,Grand,Not in a city,Utah Grand,1992-04-27 Utah Grand
848,1992-04-28,,154.4863636363635,10.80382775119618,23.27990430622008,97.0215311004784,Utah,Grand,Not in a city,Utah Grand,1992-04-28 Utah Grand
849,1992-04-29,,156.9536407766989,12.864077669902914,23.65533980582524,98.5776699029126,Utah,Grand,Not in a city,Utah Grand,1992-04-29 Utah Grand
850,1992-04-30,,160.0522891566267,12.715662650602413,23.602409638554217,98.35903614457835,Utah,Grand,Not in a city,Utah Grand,1992-04-30 Utah Grand
851,1992-05-01,,152.58817966903072,11.624113475177303,23.52955082742318,98.05673758865248,Utah,Grand,Not in a city,Utah Grand,1992-05-01 Utah Grand
852,1992-05-02,,152.10453460620525,11.08591885441528,23.7780429594272,99.08830548926016,Utah,Grand,Not in a city,Utah Grand,1992-05-02 Utah Grand
853,1992-05-03,,168.99690476190474,12.742857142857147,23.714285714285698,98.81428571428567,Utah,Grand,Not in a city,Utah Grand,1992-05-03 Utah Grand
854,1992-05-04,,174.73791469194333,11.364928909952608,23.51184834123224,97.98578199052132,Utah,Grand,Not in a city,Utah Grand,1992-05-04 Utah Grand
855,1992-05-05,,162.27092198581553,12.475177304964545,23.43971631205676,97.68794326241134,Utah,Grand,Not in a city,Utah Grand,1992-05-05 Utah Grand
856,1992-05-06,,158.94653937947493,11.441527446300707,23.708830548926,98.80668257756568,Utah,Grand,Not in a city,Utah Grand,1992-05-06 Utah Grand
857,1992-05-07,,154.17240566037754,11.29481132075471,23.488207547169782,97.88443396226408,Utah,Grand,Not in a city,Utah Grand,1992-05-07 Utah Grand
858,1992-05-08,,152.0431603773585,11.525943396226408,23.273584905660368,97.0188679245283,Utah,Grand,Not in a city,Utah Grand,1992-05-08 Utah Grand
859,1992-05-09,,153.99251207729475,11.060386473429958,23.574879227053128,98.23671497584532,Utah,Grand,Not in a city,Utah Grand,1992-05-09 Utah Grand
860,1992-05-10,,138.87826086956522,11.393719806763292,23.512077294685994,97.96618357487924,Utah,Grand,Not in a city,Utah Grand,1992-05-10 Utah Grand
861,1992-05-11,,141.03270142180097,13.021327014218,23.03791469194312,96.01421800947868,Utah,Grand,Not in a city,Utah Grand,1992-05-11 Utah Grand
862,1992-05-12,,151.78842592592594,13.00925925925926,23.432870370370367,97.6481481481482,Utah,Grand,Not in a city,Utah Grand,1992-05-12 Utah Grand
863,1992-05-13,,164.5888888888889,12.481481481481485,23.67592592592592,98.675925925926,Utah,Grand,Not in a city,Utah Grand,1992-05-13 Utah Grand
864,1992-05-14,,166.97441860465116,12.118604651162784,23.21162790697673,96.73023255813946,Utah,Grand,Not in a city,Utah Grand,1992-05-14 Utah Grand
865,1992-05-15,,151.7016393442624,11.428571428571429,23.243559718969557,96.88056206088991,Utah,Grand,Not in a city,Utah Grand,1992-05-15 Utah Grand
866,1992-05-16,,139.9869358669832,13.097387173396662,23.92874109263657,99.71021377672218,Utah,Grand,Not in a city,Utah Grand,1992-05-16 Utah Grand
867,1992-05-17,,150.29334916864613,12.463182897862238,23.828978622327813,99.29216152018992,Utah,Grand,Not in a city,Utah Grand,1992-05-17 Utah Grand
868,1992-05-18,,159.6721040189125,12.120567375886512,23.73522458628844,98.90780141843972,Utah,Grand,Not in a city,Utah Grand,1992-05-18 Utah Grand
869,1992-05-19,,146.5160000000002,12.174117647058823,23.61882352941176,98.42352941176468,Utah,Davis,Bountiful,Utah Davis,1992-05-19 Utah Davis
870,1992-05-20,,142.00372960372945,11.083916083916082,23.37995337995337,97.43589743589746,Utah,Grand,Not in a city,Utah Grand,1992-05-20 Utah Grand
871,1992-05-21,,151.7703016241298,12.832946635730844,23.58700696055686,98.29698375870066,Utah,Grand,Not in a city,Utah Grand,1992-05-21 Utah Grand
872,1992-05-22,,149.28863109048726,12.83062645011601,23.703016241299306,98.77726218097442,Utah,Grand,Not in a city,Utah Grand,1992-05-22 Utah Grand
873,1992-05-23,,163.99790209790226,12.65501165501166,23.787878787878796,99.1282051282051,Utah,Grand,Not in a city,Utah Grand,1992-05-23 Utah Grand
874,1992-05-24,,155.20682352941196,12.17411764705882,23.76941176470588,99.04941176470597,Utah,Grand,Not in a city,Utah Grand,1992-05-24 Utah Grand
875,1992-05-25,,159.35435294117656,10.623529411764723,23.903529411764715,99.60470588235292,Utah,Grand,Not in a city,Utah Grand,1992-05-25 Utah Grand
876,1992-05-26,,172.0126463700234,11.733021077283384,23.44028103044497,97.70960187353636,Utah,Grand,Not in a city,Utah Grand,1992-05-26 Utah Grand
877,1992-05-27,,161.6298823529411,11.967058823529412,23.71294117647057,98.82352941176472,Utah,Grand,Not in a city,Utah Grand,1992-05-27 Utah Grand
878,1992-05-28,,160.77895981087474,11.943262411347524,23.489361702127653,97.8959810874705,Utah,Grand,Not in a city,Utah Grand,1992-05-28 Utah Grand
879,1992-05-29,,155.30023529411795,11.955294117647068,23.390588235294107,97.47529411764708,Utah,Grand,Not in a city,Utah Grand,1992-05-29 Utah Grand
880,1992-05-30,,158.41928571428565,11.140476190476184,23.923809523809524,99.68571428571433,Utah,Grand,Not in a city,Utah Grand,1992-05-30 Utah Grand
881,1992-05-31,,152.955,12.55714285714286,23.711904761904773,98.81428571428576,Utah,Grand,Not in a city,Utah Grand,1992-05-31 Utah Grand
882,1992-06-01,,160.5389548693587,12.51781472684085,23.31116389548692,97.15439429928747,Utah,Grand,Not in a city,Utah Grand,1992-06-01 Utah Grand
883,1992-06-02,,161.4811904761906,10.921428571428578,23.297619047619047,97.09523809523802,Utah,Grand,Not in a city,Utah Grand,1992-06-02 Utah Grand
884,1992-06-03,,150.32276995305156,12.556338028169016,23.62910798122064,98.47417840375591,Utah,Grand,Not in a city,Utah Grand,1992-06-03 Utah Grand
885,1992-06-04,,160.38497652582151,11.448356807511738,23.802816901408445,99.19014084507036,Utah,Grand,Not in a city,Utah Grand,1992-06-04 Utah Grand
886,1992-06-05,,143.60582750582765,11.074592074592072,23.55244755244754,98.14452214452216,Utah,Grand,Not in a city,Utah Grand,1992-06-05 Utah Grand
887,1992-06-06,,154.69741176470586,12.280000000000005,23.72470588235294,98.86588235294116,Utah,Grand,Not in a city,Utah Grand,1992-06-06 Utah Grand
888,1992-06-07,,162.54712918660286,11.918660287081336,23.95693779904305,99.82775119617222,Utah,Grand,Not in a city,Utah Grand,1992-06-07 Utah Grand
889,1992-06-08,,160.04238875878224,12.634660421545668,23.50117096018734,97.94613583138177,Utah,Grand,Not in a city,Utah Grand,1992-06-08 Utah Grand
890,1992-06-09,,155.9606976744187,11.881395348837206,23.613953488372097,98.40465116279069,Utah,Grand,Not in a city,Utah Grand,1992-06-09 Utah Grand
891,1992-06-10,,155.2087155963304,12.630733944954132,23.45412844036697,97.73394495412838,Utah,Grand,Not in a city,Utah Grand,1992-06-10 Utah Grand
892,1992-06-11,,160.86882217090067,12.831408775981524,23.71131639722864,98.8083140877598,Utah,Grand,Not in a city,Utah Grand,1992-06-11 Utah Grand
893,1992-06-12,,159.30252873563225,11.149425287356303,23.54022988505745,98.10574712643684,Utah,Grand,Not in a city,Utah Grand,1992-06-12 Utah Grand
894,1992-06-13,,156.5946635730859,12.475638051044085,23.78422273781901,99.10440835266832,Utah,Grand,Not in a city,Utah Grand,1992-06-13 Utah Grand
895,1992-06-14,,152.20699300699297,12.554778554778563,23.890442890442888,99.5477855477855,Utah,Grand,Not in a city,Utah Grand,1992-06-14 Utah Grand
896,1992-06-15,,146.25046296296296,10.201388888888882,23.52546296296296,98.04861111111114,Utah,Grand,Not in a city,Utah Grand,1992-06-15 Utah Grand
897,1992-06-16,,138.38876146788988,12.309633027522931,23.348623853211013,97.31192660550448,Utah,Grand,Not in a city,Utah Grand,1992-06-16 Utah Grand
898,1992-06-17,,145.1717194570134,11.791855203619903,23.683257918552023,98.69683257918554,Utah,Grand,Not in a city,Utah Grand,1992-06-17 Utah Grand
899,1992-06-18,,145.3385135135135,11.914414414414413,23.781531531531517,99.1036036036036,Utah,Grand,Not in a city,Utah Grand,1992-06-18 Utah Grand
900,1992-06-19,,154.19330357142857,11.555803571428571,23.540178571428584,98.0982142857143,Utah,Grand,Not in a city,Utah Grand,1992-06-19 Utah Grand
901,1992-06-20,,152.2722972972973,11.680180180180182,23.596846846846848,98.3333333333333,Utah,Grand,Not in a city,Utah Grand,1992-06-20 Utah Grand
902,1992-06-21,,155.8212328767123,12.1027397260274,23.63698630136988,98.50228310502288,Utah,Grand,Not in a city,Utah Grand,1992-06-21 Utah Grand
903,1992-06-22,,159.1745495495495,12.596846846846846,23.434684684684683,97.66216216216216,Utah,Grand,Not in a city,Utah Grand,1992-06-22 Utah Grand
904,1992-06-23,,159.91741071428584,12.540178571428577,23.44866071428571,97.71874999999996,Utah,Grand,Not in a city,Utah Grand,1992-06-23 Utah Grand
905,1992-06-24,,159.7631221719457,11.613122171945705,23.585972850678747,98.28733031674211,Utah,Grand,Not in a city,Utah Grand,1992-06-24 Utah Grand
906,1992-06-25,,161.3434684684685,12.646396396396398,23.59909909909909,98.33558558558556,Utah,Grand,Not in a city,Utah Grand,1992-06-25 Utah Grand
907,1992-06-26,,171.20541760722315,12.05191873589164,23.697516930022577,98.75395033860045,Utah,Grand,Not in a city,Utah Grand,1992-06-26 Utah Grand
908,1992-06-27,,170.45912240184762,11.76443418013857,23.74595842956119,98.95150115473436,Utah,Grand,Not in a city,Utah Grand,1992-06-27 Utah Grand
909,1992-06-28,,160.11428571428573,11.49648711943794,23.57377049180329,98.23419203747068,Utah,Grand,Not in a city,Utah Grand,1992-06-28 Utah Grand
910,1992-06-29,,156.4715617715617,11.293706293706297,23.179487179487165,96.60139860139866,Utah,Grand,Not in a city,Utah Grand,1992-06-29 Utah Grand
911,1992-06-30,,156.57528604118997,13.610983981693362,23.37757437070936,97.42791762013724,Utah,Grand,Not in a city,Utah Grand,1992-06-30 Utah Grand
912,1992-07-01,,149.71585081585098,12.296037296037287,23.461538461538478,97.76689976689968,Utah,Davis,Bountiful,Utah Davis,1992-07-01 Utah Davis
913,1992-07-02,,150.09341176470593,12.042352941176468,23.477647058823543,97.84000000000005,Utah,Davis,Bountiful,Utah Davis,1992-07-02 Utah Davis
914,1992-07-03,,159.72470862470854,11.822843822843817,23.73892773892776,98.92307692307683,Utah,Davis,Bountiful,Utah Davis,1992-07-03 Utah Davis
915,1992-07-04,,141.92435597189697,11.601873536299763,23.6463700234192,98.53864168618276,Utah,Davis,Bountiful,Utah Davis,1992-07-04 Utah Davis
916,1992-07-05,,151.10835322195692,12.658711217183768,23.742243436754183,98.93556085918854,Utah,Davis,Bountiful,Utah Davis,1992-07-05 Utah Davis
917,1992-07-06,,152.260655737705,12.442622950819674,23.17564402810304,96.62295081967216,Utah,Davis,Bountiful,Utah Davis,1992-07-06 Utah Davis
918,1992-07-07,,148.87505773672052,11.473441108545035,22.98845265588915,95.810623556582,Utah,Davis,Bountiful,Utah Davis,1992-07-07 Utah Davis
919,1992-07-08,,148.27957244655596,12.118764845605698,23.56294536817105,98.19714964370536,Utah,Davis,Bountiful,Utah Davis,1992-07-08 Utah Davis
920,1992-07-09,,148.17330210772826,12.648711943793916,23.259953161592502,96.93676814988292,Utah,Davis,Bountiful,Utah Davis,1992-07-09 Utah Davis
921,1992-07-10,,152.99252336448595,12.932242990654212,23.549065420560744,98.1308411214953,Utah,Davis,Bountiful,Utah Davis,1992-07-10 Utah Davis
922,1992-07-11,,154.4440191387559,11.959330143540654,23.787081339712923,99.1196172248804,Utah,Davis,Bountiful,Utah Davis,1992-07-11 Utah Davis
923,1992-07-12,,141.73999999999992,12.02619047619048,23.76428571428571,99.02857142857144,Utah,Davis,Bountiful,Utah Davis,1992-07-12 Utah Davis
924,1992-07-13,,154.59507042253531,11.417840375586865,23.392018779342727,97.49999999999991,Utah,Davis,Bountiful,Utah Davis,1992-07-13 Utah Davis
925,1992-07-14,,151.8780373831776,11.999999999999996,23.45093457943923,97.72663551401864,Utah,Davis,Bountiful,Utah Davis,1992-07-14 Utah Davis
926,1992-07-15,,157.93443396226417,12.000000000000009,23.47877358490564,97.84198113207547,Utah,Davis,Bountiful,Utah Davis,1992-07-15 Utah Davis
927,1992-07-16,,156.2665887850468,11.224299065420563,23.5607476635514,98.17990654205606,Utah,Davis,Bountiful,Utah Davis,1992-07-16 Utah Davis
928,1992-07-17,,150.90979498861034,11.931662870159451,23.3507972665148,97.32118451025052,Utah,Davis,Bountiful,Utah Davis,1992-07-17 Utah Davis
929,1992-07-18,,161.56928406466525,12.214780600461888,23.67898383371825,98.66050808314084,Utah,Davis,Bountiful,Utah Davis,1992-07-18 Utah Davis
930,1992-07-19,,161.51685912240188,12.018475750577377,23.7944572748268,99.15704387990765,Utah,Davis,Bountiful,Utah Davis,1992-07-19 Utah Davis
931,1992-07-20,,159.92425629290628,11.967963386727693,23.469107551487447,97.8054919908467,Utah,Davis,Bountiful,Utah Davis,1992-07-20 Utah Davis
932,1992-07-21,,154.41564625850336,12.86621315192743,23.42403628117916,97.62811791383216,Utah,Davis,Bountiful,Utah Davis,1992-07-21 Utah Davis
933,1992-07-22,,146.5474040632054,11.185101580135449,23.63205417607223,98.47855530474038,Utah,Davis,Bountiful,Utah Davis,1992-07-22 Utah Davis
934,1992-07-23,,147.63492063492066,11.857142857142854,23.664399092970523,98.60317460317457,Utah,Davis,Bountiful,Utah Davis,1992-07-23 Utah Davis
935,1992-07-24,,151.69144144144147,12.011261261261245,23.58783783783784,98.29279279279284,Utah,Davis,Bountiful,Utah Davis,1992-07-24 Utah Davis
936,1992-07-25,,152.8761363636362,11.786363636363642,23.88863636363637,99.54545454545462,Utah,Davis,Bountiful,Utah Davis,1992-07-25 Utah Davis
937,1992-07-26,,152.90113636363628,11.797727272727274,23.86363636363636,99.43181818181822,Utah,Davis,Bountiful,Utah Davis,1992-07-26 Utah Davis
938,1992-07-27,,154.52207207207206,12.632882882882887,23.504504504504485,97.95045045045042,Utah,Davis,Bountiful,Utah Davis,1992-07-27 Utah Davis
939,1992-07-28,,159.8186936936937,11.256756756756754,23.60810810810812,98.37837837837836,Utah,Davis,Bountiful,Utah Davis,1992-07-28 Utah Davis
940,1992-07-29,,160.20890868596894,12.538975501113582,23.552338530066788,98.16035634743872,Utah,Davis,Bountiful,Utah Davis,1992-07-29 Utah Davis
941,1992-07-30,,155.71024498886425,12.144766146993325,23.6013363028953,98.3563474387528,Utah,Davis,Bountiful,Utah Davis,1992-07-30 Utah Davis
942,1992-07-31,,167.27711111111094,10.773333333333332,23.26444444444444,96.95111111111105,Utah,Davis,Bountiful,Utah Davis,1992-07-31 Utah Davis
943,1992-08-01,,161.78252873563224,11.756321839080451,23.473563218390822,97.8206896551724,Utah,Davis,Bountiful,Utah Davis,1992-08-01 Utah Davis
944,1992-08-02,,162.44379391100694,12.152224824355985,23.920374707259956,99.67681498829045,Utah,Davis,Bountiful,Utah Davis,1992-08-02 Utah Davis
945,1992-08-03,,158.9165548098434,11.608501118568237,23.16778523489931,96.5503355704699,Utah,Davis,Bountiful,Utah Davis,1992-08-03 Utah Davis
946,1992-08-04,,158.94899777282848,12.064587973273952,23.652561247216013,98.57461024498888,Utah,Davis,Bountiful,Utah Davis,1992-08-04 Utah Davis
947,1992-08-05,,149.45322939866367,11.661469933184849,23.710467706013397,98.8106904231626,Utah,Davis,Bountiful,Utah Davis,1992-08-05 Utah Davis
948,1992-08-06,,146.7472406181014,11.487858719646807,23.36644591611481,97.3774834437086,Utah,Davis,Bountiful,Utah Davis,1992-08-06 Utah Davis
949,1992-08-07,,141.2277404921701,12.051454138702454,23.467561521252804,97.79418344519009,Utah,Davis,Bountiful,Utah Davis,1992-08-07 Utah Davis
950,1992-08-08,,153.57200902934537,11.902934537246049,23.74266365688485,98.93002257336344,Utah,Davis,Bountiful,Utah Davis,1992-08-08 Utah Davis
951,1992-08-09,,155.83702031602706,11.282167042889396,23.50790067720089,97.95485327313772,Utah,Davis,Bountiful,Utah Davis,1992-08-09 Utah Davis
952,1992-08-10,,164.451247165533,12.603174603174606,23.69614512471657,98.74829931972796,Utah,Davis,Bountiful,Utah Davis,1992-08-10 Utah Davis
953,1992-08-11,,167.34766146993337,12.797327394209349,23.59910913140313,98.33853006681515,Utah,Davis,Bountiful,Utah Davis,1992-08-11 Utah Davis
954,1992-08-12,,173.50890868596895,10.873051224944314,23.78841870824056,99.14031180400896,Utah,Davis,Bountiful,Utah Davis,1992-08-12 Utah Davis
955,1992-08-13,,156.8755555555557,11.188888888888892,23.72222222222222,98.8555555555555,Utah,Davis,Bountiful,Utah Davis,1992-08-13 Utah Davis
956,1992-08-14,,157.5511160714285,11.718750000000018,23.683035714285705,98.6964285714286,Utah,Davis,Bountiful,Utah Davis,1992-08-14 Utah Davis
957,1992-08-15,,141.23018018018027,11.299549549549551,23.84009009009009,99.34684684684684,Utah,Davis,Bountiful,Utah Davis,1992-08-15 Utah Davis
958,1992-08-16,,153.59683257918547,12.072398190045249,23.782805429864247,99.09954751131222,Utah,Davis,Bountiful,Utah Davis,1992-08-16 Utah Davis
959,1992-08-17,,150.01255605381175,11.30493273542601,23.42152466367717,97.6008968609865,Utah,Davis,Bountiful,Utah Davis,1992-08-17 Utah Davis
960,1992-08-18,,157.82600000000002,12.608888888888885,23.377777777777787,97.42666666666668,Utah,Davis,Bountiful,Utah Davis,1992-08-18 Utah Davis
961,1992-08-19,,161.75814977973582,11.955947136563877,23.757709251101318,98.99999999999996,Utah,Davis,Bountiful,Utah Davis,1992-08-19 Utah Davis
962,1992-08-20,,159.08910675381262,11.389978213507638,23.470588235294095,97.8169934640524,Utah,Davis,Bountiful,Utah Davis,1992-08-20 Utah Davis
963,1992-08-21,,159.14781659388635,11.251091703056762,23.83842794759824,99.33624454148466,Utah,Davis,Bountiful,Utah Davis,1992-08-21 Utah Davis
964,1992-08-22,,156.2973799126638,12.233624454148472,23.910480349344947,99.62882096069868,Utah,Davis,Bountiful,Utah Davis,1992-08-22 Utah Davis
965,1992-08-23,,144.82828947368407,12.39912280701756,23.894736842105257,99.56578947368422,Utah,Davis,Bountiful,Utah Davis,1992-08-23 Utah Davis
966,1992-08-24,,141.8127192982456,12.342105263157894,23.60307017543861,98.37061403508768,Utah,Davis,Bountiful,Utah Davis,1992-08-24 Utah Davis
