Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_,Location,DayLoc
1994-12-30,,1417.6771929824563,8.070175438596493,23.98245614035088,99.92982456140352,New York,Onondaga,East Syracuse,New York,1994-12-30 New York
1994-12-31,,1412.9614035087718,3.438596491228071,24.0,100.0,New York,Onondaga,East Syracuse,New York,1994-12-31 New York
1995-01-01,,1395.6084745762712,5.050847457627119,23.983050847457623,99.9322033898305,New York,Onondaga,East Syracuse,New York,1995-01-01 New York
1995-01-02,,1396.6406779661013,15.762711864406777,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-02 New York
1995-01-03,,1400.9677966101688,7.847457627118642,23.983050847457623,99.9322033898305,New York,Onondaga,East Syracuse,New York,1995-01-03 New York
1995-01-04,,1396.7916666666663,13.516666666666666,23.8,99.16666666666664,New York,Onondaga,East Syracuse,New York,1995-01-04 New York
1995-01-05,,1397.1999999999996,5.866666666666667,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-01-05 New York
1995-01-06,,1382.75,3.5333333333333337,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-06 New York
1995-01-07,,1382.0300000000002,19.05,23.95,99.79999999999998,New York,Onondaga,East Syracuse,New York,1995-01-07 New York
1995-01-08,,1388.3799999999994,12.8,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-08 New York
1995-01-09,,1394.6533333333332,15.733333333333333,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-09 New York
1995-01-10,,1394.416666666667,7.599999999999999,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-01-10 New York
1995-01-11,,1387.67,3.316666666666667,23.783333333333328,99.09999999999998,New York,Onondaga,East Syracuse,New York,1995-01-11 New York
1995-01-12,,1379.4699999999998,7.049999999999999,23.71666666666667,98.81666666666666,New York,Onondaga,East Syracuse,New York,1995-01-12 New York
1995-01-13,,1381.2233333333334,13.71666666666667,23.866666666666674,99.45000000000002,New York,Onondaga,East Syracuse,New York,1995-01-13 New York
1995-01-14,,1381.9166666666667,6.666666666666665,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-14 New York
1995-01-15,,1381.3766666666666,7.916666666666669,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-01-15 New York
1995-01-16,,1383.121666666667,15.333333333333334,23.96666666666667,99.86666666666667,New York,Onondaga,East Syracuse,New York,1995-01-16 New York
1995-01-17,,1385.9066666666668,12.816666666666666,23.933333333333337,99.73333333333336,New York,Onondaga,East Syracuse,New York,1995-01-17 New York
1995-01-18,,1389.3666666666663,7.533333333333333,23.93333333333333,99.73333333333332,New York,Onondaga,East Syracuse,New York,1995-01-18 New York
1995-01-19,,1381.725,2.099999999999999,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-19 New York
1995-01-20,,1375.7850000000003,5.533333333333336,23.933333333333334,99.73333333333332,New York,Onondaga,East Syracuse,New York,1995-01-20 New York
1995-01-21,,1373.0416666666663,16.216666666666665,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-21 New York
1995-01-22,,1376.9416666666673,16.433333333333334,23.9,99.58333333333334,New York,Onondaga,East Syracuse,New York,1995-01-22 New York
1995-01-23,,1382.525,13.316666666666665,23.966666666666665,99.86666666666666,New York,Onondaga,East Syracuse,New York,1995-01-23 New York
1995-01-24,,1388.3133333333328,17.150000000000006,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-24 New York
1995-01-25,,1390.1466666666668,6.166666666666666,23.966666666666665,99.86666666666666,New York,Onondaga,East Syracuse,New York,1995-01-25 New York
1995-01-26,,1390.3766666666668,6.4,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-01-26 New York
1995-01-27,,1385.883333333333,11.716666666666663,23.966666666666665,99.86666666666666,New York,Onondaga,East Syracuse,New York,1995-01-27 New York
1995-01-28,,1387.5016666666668,14.950000000000005,23.816666666666663,99.26666666666664,New York,Onondaga,East Syracuse,New York,1995-01-28 New York
1995-01-29,,1392.5116666666663,8.200000000000001,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-29 New York
1995-01-30,,1388.7583333333332,1.683333333333333,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-01-30 New York
1995-01-31,,1378.5966666666664,1.883333333333333,23.9,99.6,New York,Onondaga,East Syracuse,New York,1995-01-31 New York
1995-02-01,,1370.6916666666673,13.399999999999997,23.73333333333333,98.88333333333333,New York,Onondaga,East Syracuse,New York,1995-02-01 New York
1995-02-02,,1382.165,19.716666666666665,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-02 New York
1995-02-03,,1385.9883333333337,5.616666666666667,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-03 New York
1995-02-04,,1381.835,7.300000000000002,23.916666666666664,99.65,New York,Onondaga,East Syracuse,New York,1995-02-04 New York
1995-02-05,,1381.381666666667,15.833333333333332,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-05 New York
1995-02-06,,1382.736666666667,11.416666666666668,23.966666666666665,99.86666666666666,New York,Onondaga,East Syracuse,New York,1995-02-06 New York
1995-02-07,,1384.2783333333334,10.81666666666667,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-02-07 New York
1995-02-08,,1390.025,12.250000000000002,23.666666666666668,98.61666666666667,New York,Onondaga,East Syracuse,New York,1995-02-08 New York
1995-02-09,,1392.3389830508477,2.2372881355932206,23.898305084745765,99.57627118644068,New York,Onondaga,East Syracuse,New York,1995-02-09 New York
1995-02-10,,1377.1666666666667,7.466666666666669,23.85,99.38333333333333,New York,Onondaga,East Syracuse,New York,1995-02-10 New York
1995-02-11,,1384.6033333333328,17.649999999999995,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-02-11 New York
1995-02-12,,1392.8899999999996,16.549999999999994,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-02-12 New York
1995-02-13,,1387.5508196721307,6.508196721311476,23.72131147540983,98.8360655737705,New York,Onondaga,East Syracuse,New York,1995-02-13 New York
1995-02-14,,1398.5083333333332,12.666666666666666,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-02-14 New York
1995-02-15,,1383.9245901639345,6.819672131147541,23.77049180327869,99.04918032786884,New York,Onondaga,East Syracuse,New York,1995-02-15 New York
1995-02-16,,1387.8836065573769,19.95081967213114,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-16 New York
1995-02-17,,1393.8016393442626,9.83606557377049,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-17 New York
1995-02-18,,1391.768852459016,6.704918032786885,23.91803278688525,99.65573770491802,New York,Onondaga,East Syracuse,New York,1995-02-18 New York
1995-02-19,,1393.0483333333336,2.916666666666666,23.933333333333334,99.71666666666668,New York,Onondaga,East Syracuse,New York,1995-02-19 New York
1995-02-20,,1378.6180327868854,1.8852459016393444,23.8032786885246,99.18032786885244,New York,Onondaga,East Syracuse,New York,1995-02-20 New York
1995-02-21,,1380.5852459016398,15.983606557377046,23.98360655737705,99.9344262295082,New York,Onondaga,East Syracuse,New York,1995-02-21 New York
1995-02-22,,1379.8278688524592,7.80327868852459,23.868852459016395,99.4590163934426,New York,Onondaga,East Syracuse,New York,1995-02-22 New York
1995-02-23,,1387.3516666666667,8.533333333333333,23.98333333333333,99.93333333333334,New York,Onondaga,East Syracuse,New York,1995-02-23 New York
1995-02-24,,1393.785,14.399999999999997,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-24 New York
1995-02-25,,1392.38,11.9,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-25 New York
1995-02-26,,1402.7864406779663,13.881355932203393,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-02-26 New York
1995-02-27,,1397.608333333333,4.550000000000001,23.71666666666666,98.83333333333331,New York,Onondaga,East Syracuse,New York,1995-02-27 New York
1995-02-28,,1387.5754098360658,11.983606557377046,23.72131147540983,98.83606557377048,New York,Onondaga,East Syracuse,New York,1995-02-28 New York
1995-03-01,,1392.5213114754104,16.9672131147541,23.737704918032783,98.91803278688528,New York,Onondaga,East Syracuse,New York,1995-03-01 New York
1995-03-02,,1395.8163934426236,11.803278688524593,23.95081967213115,99.8032786885246,New York,Onondaga,East Syracuse,New York,1995-03-02 New York
1995-03-03,,1394.2229508196726,6.081967213114752,23.9344262295082,99.7377049180328,New York,Onondaga,East Syracuse,New York,1995-03-03 New York
1995-03-04,,1392.5639344262302,9.622950819672132,23.98360655737705,99.9344262295082,New York,Onondaga,East Syracuse,New York,1995-03-04 New York
1995-03-05,,1385.9573770491809,1.819672131147541,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-03-05 New York
1995-03-06,,1381.8688524590164,13.18032786885246,23.98360655737705,99.9344262295082,New York,Onondaga,East Syracuse,New York,1995-03-06 New York
1995-03-07,,1384.3245901639348,8.573770491803282,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-03-07 New York
1995-03-08,,1389.0016393442625,12.934426229508196,23.96721311475409,99.86885245901638,New York,Onondaga,East Syracuse,New York,1995-03-08 New York
1995-03-09,,1394.52131147541,13.704918032786884,23.77049180327869,99.0655737704918,New York,Onondaga,East Syracuse,New York,1995-03-09 New York
1995-03-10,,1387.6758064516127,8.016129032258066,23.75806451612904,99.0,New York,Onondaga,East Syracuse,New York,1995-03-10 New York
1995-03-11,,1383.33064516129,6.080645161290325,23.96774193548387,99.87096774193547,New York,Onondaga,East Syracuse,New York,1995-03-11 New York
1995-03-12,,1384.5274193548385,9.870967741935484,23.967741935483872,99.87096774193547,New York,Onondaga,East Syracuse,New York,1995-03-12 New York
1995-03-13,,1385.5435483870974,6.919354838709678,23.935483870967744,99.72580645161288,New York,Onondaga,East Syracuse,New York,1995-03-13 New York
1995-03-14,,1385.4451612903224,6.983870967741937,23.661290322580644,98.5967741935484,New York,Onondaga,East Syracuse,New York,1995-03-14 New York
1995-03-15,,1385.6967213114754,1.4098360655737707,23.96721311475409,99.86885245901638,New York,Onondaga,East Syracuse,New York,1995-03-15 New York
1995-03-16,,1380.5721311475409,5.311475409836064,23.44262295081968,97.68852459016394,New York,Onondaga,East Syracuse,New York,1995-03-16 New York
1995-03-17,,1382.601639344262,11.704918032786884,23.475409836065573,97.81967213114754,New York,Onondaga,East Syracuse,New York,1995-03-17 New York
1995-03-18,,1382.3770491803273,8.524590163934429,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-03-18 New York
1995-03-19,,1375.4508196721315,4.114754098360656,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-03-19 New York
1995-03-20,,1368.9754098360656,1.5409836065573772,23.96721311475409,99.86885245901638,New York,Onondaga,East Syracuse,New York,1995-03-20 New York
1995-03-21,,1357.6274193548388,7.35483870967742,23.80645161290322,99.20967741935485,New York,Onondaga,East Syracuse,New York,1995-03-21 New York
1995-03-22,,1356.1096774193545,16.24193548387097,23.935483870967744,99.74193548387098,New York,Onondaga,East Syracuse,New York,1995-03-22 New York
1995-03-23,,1364.0435483870967,18.806451612903224,23.983870967741936,99.93548387096774,New York,Onondaga,East Syracuse,New York,1995-03-23 New York
1995-03-24,,1369.967741935484,17.88709677419355,22.854838709677416,95.29032258064514,New York,Onondaga,East Syracuse,New York,1995-03-24 New York
1995-03-25,,1374.138709677419,11.46774193548387,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-03-25 New York
1995-03-26,,1373.606451612903,9.241935483870966,23.983870967741936,99.93548387096774,New York,Onondaga,East Syracuse,New York,1995-03-26 New York
1995-03-27,,1373.8096774193546,7.725806451612904,23.75806451612903,99.0,New York,Onondaga,East Syracuse,New York,1995-03-27 New York
1995-03-28,,1374.21935483871,8.951612903225808,23.7258064516129,98.8548387096774,New York,Onondaga,East Syracuse,New York,1995-03-28 New York
1995-03-29,,1374.8516129032255,4.354838709677422,23.983870967741936,99.93548387096774,New York,Onondaga,East Syracuse,New York,1995-03-29 New York
1995-03-30,,1373.5387096774189,3.564516129032258,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-03-30 New York
1995-03-31,,1371.5290322580645,8.58064516129032,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-03-31 New York
1995-04-01,,1368.3952380952385,8.968253968253965,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-04-01 New York
1995-04-02,,1370.5142857142855,15.95238095238095,23.619047619047613,98.47619047619044,New York,Onondaga,East Syracuse,New York,1995-04-02 New York
1995-04-03,,1369.188888888889,5.777777777777779,23.714285714285708,98.80952380952382,New York,Onondaga,East Syracuse,New York,1995-04-03 New York
1995-04-04,,1378.4274193548383,10.806451612903226,23.82258064516129,99.2741935483871,New York,Onondaga,East Syracuse,New York,1995-04-04 New York
1995-04-05,,1379.6338709677418,9.838709677419354,23.70967741935484,98.80645161290325,New York,Onondaga,East Syracuse,New York,1995-04-05 New York
1995-04-06,,1366.842857142857,5.095238095238095,23.95238095238096,99.8095238095238,New York,Onondaga,East Syracuse,New York,1995-04-06 New York
1995-04-07,,1365.8158730158732,12.492063492063492,23.76190476190476,99.015873015873,New York,Onondaga,East Syracuse,New York,1995-04-07 New York
1995-04-08,,1367.1145161290324,4.693548387096774,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-04-08 New York
1995-04-09,,1368.140322580645,18.70967741935484,23.887096774193548,99.5322580645161,New York,Onondaga,East Syracuse,New York,1995-04-09 New York
1995-04-10,,1377.9193548387098,13.2741935483871,23.983870967741936,99.93548387096774,New York,Onondaga,East Syracuse,New York,1995-04-10 New York
1995-04-11,,1378.251612903226,6.274193548387097,23.79032258064516,99.1290322580645,New York,Onondaga,East Syracuse,New York,1995-04-11 New York
1995-04-12,,1377.4548387096772,6.596774193548387,23.774193548387096,99.06451612903226,New York,Onondaga,East Syracuse,New York,1995-04-12 New York
1995-04-13,,1372.6741935483876,5.96774193548387,23.935483870967744,99.72580645161288,New York,Onondaga,East Syracuse,New York,1995-04-13 New York
1995-04-14,,1372.3435483870962,13.951612903225806,23.983870967741936,99.93548387096774,New York,Onondaga,East Syracuse,New York,1995-04-14 New York
1995-04-15,,1364.3984126984126,6.206349206349207,23.90476190476191,99.6031746031746,New York,Onondaga,East Syracuse,New York,1995-04-15 New York
1995-04-16,,1364.7873015873015,13.317460317460318,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-04-16 New York
1995-04-17,,1365.3460317460317,6.761904761904762,23.984126984126984,99.93650793650794,New York,Onondaga,East Syracuse,New York,1995-04-17 New York
1995-04-18,,1363.350793650793,4.698412698412697,23.936507936507937,99.73015873015872,New York,Onondaga,East Syracuse,New York,1995-04-18 New York
1995-04-19,,1365.7317460317456,11.349206349206352,23.80952380952381,99.22222222222226,New York,Onondaga,East Syracuse,New York,1995-04-19 New York
1995-04-20,,1365.3365079365078,8.571428571428571,23.77777777777778,99.09523809523805,New York,Onondaga,East Syracuse,New York,1995-04-20 New York
1995-04-21,,1366.955555555556,10.000000000000002,23.90476190476191,99.6031746031746,New York,Onondaga,East Syracuse,New York,1995-04-21 New York
1995-04-22,,1369.4158730158736,14.634920634920633,23.952380952380945,99.80952380952378,New York,Onondaga,East Syracuse,New York,1995-04-22 New York
1995-04-23,,1368.473015873016,6.095238095238093,23.95238095238095,99.8095238095238,New York,Onondaga,East Syracuse,New York,1995-04-23 New York
1995-04-24,,1364.1015873015876,4.015873015873016,23.52380952380952,98.00000000000004,New York,Onondaga,East Syracuse,New York,1995-04-24 New York
1995-04-25,,1367.977777777778,15.158730158730158,23.968253968253965,99.87301587301586,New York,Onondaga,East Syracuse,New York,1995-04-25 New York
1995-04-26,,1357.3969230769223,9.292307692307688,23.569230769230764,98.2153846153846,New York,Onondaga,East Syracuse,New York,1995-04-26 New York
1995-04-27,,1358.6030769230767,7.415384615384615,23.984615384615385,99.93846153846154,New York,Onondaga,East Syracuse,New York,1995-04-27 New York
1995-04-28,,1356.9784615384615,13.384615384615383,23.96923076923077,99.87692307692306,New York,Onondaga,East Syracuse,New York,1995-04-28 New York
1995-04-29,,1356.9800000000005,11.107692307692306,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-04-29 New York
1995-04-30,,1356.929230769231,8.676923076923075,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-04-30 New York
1995-05-01,,1355.1692307692304,3.215384615384615,23.96923076923077,99.87692307692308,New York,Onondaga,East Syracuse,New York,1995-05-01 New York
1995-05-02,,1354.1615384615386,10.446153846153846,23.984615384615385,99.93846153846154,New York,Onondaga,East Syracuse,New York,1995-05-02 New York
1995-05-03,,1357.9292307692306,14.81538461538461,23.78461538461539,99.1076923076923,New York,Onondaga,East Syracuse,New York,1995-05-03 New York
1995-05-04,,1359.5553846153844,6.4153846153846175,23.81538461538461,99.23076923076924,New York,Onondaga,East Syracuse,New York,1995-05-04 New York
1995-05-05,,1359.7230769230764,6.923076923076925,23.90769230769231,99.6153846153846,New York,Onondaga,East Syracuse,New York,1995-05-05 New York
1995-05-06,,1360.124615384615,12.353846153846156,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-05-06 New York
1995-05-07,,1358.5492307692302,9.384615384615383,23.96923076923077,99.87692307692306,New York,Onondaga,East Syracuse,New York,1995-05-07 New York
1995-05-08,,1355.4692307692308,10.753846153846151,23.93846153846153,99.75384615384614,New York,Onondaga,East Syracuse,New York,1995-05-08 New York
1995-05-09,,1352.2107692307684,3.7538461538461534,23.93846153846154,99.75384615384615,New York,Onondaga,East Syracuse,New York,1995-05-09 New York
1995-05-10,,1349.141538461539,6.523076923076925,23.93846153846153,99.75384615384614,New York,Onondaga,East Syracuse,New York,1995-05-10 New York
1995-05-11,,1347.816923076923,7.969230769230771,23.96923076923077,99.87692307692306,New York,Onondaga,East Syracuse,New York,1995-05-11 New York
1995-05-12,,1347.123076923077,14.138461538461536,23.984615384615385,99.93846153846154,New York,Onondaga,East Syracuse,New York,1995-05-12 New York
1995-05-13,,1347.810769230769,12.246153846153844,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-05-13 New York
1995-05-14,,1354.663076923077,10.569230769230767,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-05-14 New York
1995-05-15,,1355.292307692308,9.49230769230769,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-05-15 New York
1995-05-16,,1350.8384615384616,4.723076923076924,23.8,99.16923076923077,New York,Onondaga,East Syracuse,New York,1995-05-16 New York
1995-05-17,,1354.0734374999995,8.390625000000002,23.8125,99.21874999999996,New York,Onondaga,East Syracuse,New York,1995-05-17 New York
1995-05-18,,1354.2953124999997,9.125000000000002,23.8125,99.21874999999996,New York,Onondaga,East Syracuse,New York,1995-05-18 New York
1995-05-19,,1357.25625,12.968750000000004,23.53125,98.046875,New York,Onondaga,East Syracuse,New York,1995-05-19 New York
1995-05-20,,1360.3031249999997,13.046874999999998,23.765625,99.03125,New York,Onondaga,East Syracuse,New York,1995-05-20 New York
1995-05-21,,1364.7609375,15.59375,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-05-21 New York
1995-05-22,,1366.3338461538458,13.0,23.984615384615385,99.93846153846154,New York,Onondaga,East Syracuse,New York,1995-05-22 New York
1995-05-23,,1363.918461538461,6.384615384615385,23.8,99.16923076923077,New York,Onondaga,East Syracuse,New York,1995-05-23 New York
1995-05-24,,1361.7553846153846,11.846153846153848,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-05-24 New York
1995-05-25,,1365.5507692307694,12.353846153846153,23.984615384615385,99.93846153846154,New York,Onondaga,East Syracuse,New York,1995-05-25 New York
1995-05-26,,1366.672307692308,11.67692307692308,23.95384615384615,99.8153846153846,New York,Onondaga,East Syracuse,New York,1995-05-26 New York
1995-05-27,,1371.2828125000003,10.328124999999996,23.90625,99.60937499999996,New York,Onondaga,East Syracuse,New York,1995-05-27 New York
1995-05-28,,1380.2532258064514,5.806451612903223,23.62903225806452,98.4516129032258,New York,Onondaga,East Syracuse,New York,1995-05-28 New York
1995-05-29,,1381.1806451612908,10.30645161290323,23.790322580645167,99.1451612903226,New York,Onondaga,East Syracuse,New York,1995-05-29 New York
1995-05-30,,1356.8939393939388,14.1969696969697,23.40909090909092,97.54545454545456,New York,Onondaga,East Syracuse,New York,1995-05-30 New York
1995-05-31,,1356.201515151515,9.439393939393938,23.893939393939394,99.57575757575758,New York,Onondaga,East Syracuse,New York,1995-05-31 New York
1995-06-01,,1344.2014705882352,6.36764705882353,23.882352941176467,99.51470588235291,New York,Onondaga,East Syracuse,New York,1995-06-01 New York
1995-06-02,,1343.0676470588237,4.102941176470588,23.882352941176475,99.51470588235296,New York,Onondaga,East Syracuse,New York,1995-06-02 New York
1995-06-03,,1344.8338235294111,11.205882352941176,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-06-03 New York
1995-06-04,,1348.3073529411768,12.264705882352946,23.98529411764705,99.94117647058825,New York,Onondaga,East Syracuse,New York,1995-06-04 New York
1995-06-05,,1344.2102941176474,0.9117647058823528,23.676470588235297,98.64705882352942,New York,Onondaga,East Syracuse,New York,1995-06-05 New York
1995-06-06,,1339.2641791044775,3.119402985074627,23.98507462686567,99.94029850746269,New York,Onondaga,East Syracuse,New York,1995-06-06 New York
1995-06-07,,1327.6260869565217,10.376811594202898,23.49275362318841,97.89855072463769,New York,Onondaga,East Syracuse,New York,1995-06-07 New York
1995-06-08,,1339.5550724637676,18.89855072463768,23.913043478260875,99.63768115942028,New York,Onondaga,East Syracuse,New York,1995-06-08 New York
1995-06-09,,1343.572463768116,8.695652173913047,23.98550724637681,99.94202898550724,New York,Onondaga,East Syracuse,New York,1995-06-09 New York
1995-06-10,,1341.1434782608696,2.4637681159420297,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-06-10 New York
1995-06-11,,1338.2565217391304,5.405797101449276,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-06-11 New York
1995-06-12,,1336.0144927536228,9.043478260869565,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-06-12 New York
1995-06-13,,1336.5666666666668,7.144927536231883,23.971014492753618,99.88405797101449,New York,Onondaga,East Syracuse,New York,1995-06-13 New York
1995-06-14,,1340.6173913043476,17.594202898550733,23.88405797101449,99.52173913043475,New York,Onondaga,East Syracuse,New York,1995-06-14 New York
1995-06-15,,1352.0426470588238,15.088235294117649,23.70588235294117,98.77941176470588,New York,Onondaga,East Syracuse,New York,1995-06-15 New York
1995-06-16,,1356.316176470588,8.573529411764701,23.970588235294112,99.88235294117644,New York,Onondaga,East Syracuse,New York,1995-06-16 New York
1995-06-17,,1356.6514705882355,4.764705882352942,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-06-17 New York
1995-06-18,,1353.5470588235305,4.3088235294117645,23.98529411764705,99.94117647058825,New York,Onondaga,East Syracuse,New York,1995-06-18 New York
1995-06-19,,1346.9661764705884,1.5294117647058825,23.970588235294112,99.88235294117644,New York,Onondaga,East Syracuse,New York,1995-06-19 New York
1995-06-20,,1342.7279411764707,15.264705882352944,23.926470588235297,99.7058823529412,New York,Onondaga,East Syracuse,New York,1995-06-20 New York
1995-06-21,,1345.2147058823523,12.588235294117649,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-06-21 New York
1995-06-22,,1341.6347826086958,6.565217391304348,23.98550724637681,99.94202898550724,New York,Onondaga,East Syracuse,New York,1995-06-22 New York
1995-06-23,,1342.1405797101445,3.753623188405797,23.98550724637681,99.94202898550724,New York,Onondaga,East Syracuse,New York,1995-06-23 New York
1995-06-24,,1335.8304347826083,1.420289855072464,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-06-24 New York
1995-06-25,,1332.395652173913,5.260869565217391,23.81159420289855,99.21739130434784,New York,Onondaga,East Syracuse,New York,1995-06-25 New York
1995-06-26,,1345.9238805970149,15.925373134328352,23.74626865671642,98.94029850746269,New York,Onondaga,East Syracuse,New York,1995-06-26 New York
1995-06-27,,1355.4,11.106060606060607,23.78787878787879,99.12121212121212,New York,Onondaga,East Syracuse,New York,1995-06-27 New York
1995-06-28,,1350.5850746268663,4.492537313432835,23.791044776119403,99.13432835820896,New York,Onondaga,East Syracuse,New York,1995-06-28 New York
1995-06-29,,1343.8014705882354,5.676470588235292,23.77941176470588,99.08823529411764,New York,Onondaga,East Syracuse,New York,1995-06-29 New York
1995-06-30,,1354.3106060606062,6.909090909090909,23.727272727272723,98.86363636363636,New York,Onondaga,East Syracuse,New York,1995-06-30 New York
1995-07-01,,1345.1761194029853,9.2089552238806,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-07-01 New York
1995-07-02,,1345.4298507462688,11.910447761194032,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-07-02 New York
1995-07-03,,1338.9294117647062,10.205882352941176,23.882352941176467,99.51470588235291,New York,Onondaga,East Syracuse,New York,1995-07-03 New York
1995-07-04,,1339.473529411765,12.970588235294116,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-07-04 New York
1995-07-05,,1342.1264705882354,7.911764705882358,23.88235294117647,99.51470588235291,New York,Onondaga,East Syracuse,New York,1995-07-05 New York
1995-07-06,,1338.4376811594204,6.826086956521738,23.7536231884058,98.9855072463768,New York,Onondaga,East Syracuse,New York,1995-07-06 New York
1995-07-07,,1333.052857142857,6.871428571428569,23.985714285714288,99.94285714285716,New York,Onondaga,East Syracuse,New York,1995-07-07 New York
1995-07-08,,1332.115714285714,7.857142857142856,23.985714285714288,99.94285714285716,New York,Onondaga,East Syracuse,New York,1995-07-08 New York
1995-07-09,,1328.6314285714286,9.77142857142857,23.985714285714284,99.94285714285714,New York,Onondaga,East Syracuse,New York,1995-07-09 New York
1995-07-10,,1325.401408450704,8.492957746478877,23.66197183098592,98.59154929577466,New York,Onondaga,East Syracuse,New York,1995-07-10 New York
1995-07-11,,1326.8943661971834,13.267605633802816,23.88732394366197,99.53521126760565,New York,Onondaga,East Syracuse,New York,1995-07-11 New York
1995-07-12,,1327.3774647887328,6.647887323943662,23.80281690140845,99.19718309859154,New York,Onondaga,East Syracuse,New York,1995-07-12 New York
1995-07-13,,1327.0676056338036,6.19718309859155,23.563380281690144,98.19718309859157,New York,Onondaga,East Syracuse,New York,1995-07-13 New York
1995-07-14,,1338.4579710144926,4.217391304347829,23.898550724637687,99.59420289855076,New York,Onondaga,East Syracuse,New York,1995-07-14 New York
1995-07-15,,1337.7144927536233,12.478260869565217,22.521739130434785,93.84057971014492,New York,Onondaga,East Syracuse,New York,1995-07-15 New York
1995-07-16,,1348.229850746268,4.537313432835821,23.477611940298505,97.83582089552242,New York,Onondaga,East Syracuse,New York,1995-07-16 New York
1995-07-17,,1335.207246376812,2.869565217391305,23.260869565217394,96.95652173913044,New York,Onondaga,East Syracuse,New York,1995-07-17 New York
1995-07-18,,1338.7588235294122,12.088235294117643,23.94117647058824,99.76470588235294,New York,Onondaga,East Syracuse,New York,1995-07-18 New York
1995-07-19,,1336.5304347826084,12.260869565217396,23.898550724637683,99.57971014492756,New York,Onondaga,East Syracuse,New York,1995-07-19 New York
1995-07-20,,1329.5300000000004,5.242857142857144,23.84285714285714,99.34285714285714,New York,Onondaga,East Syracuse,New York,1995-07-20 New York
1995-07-21,,1330.7114285714283,11.957142857142854,23.77142857142857,99.05714285714286,New York,Onondaga,East Syracuse,New York,1995-07-21 New York
1995-07-22,,1334.7840579710146,2.8115942028985508,23.98550724637681,99.94202898550724,New York,Onondaga,East Syracuse,New York,1995-07-22 New York
1995-07-23,,1332.4159420289852,6.318840579710143,24.0,100.0,New York,Onondaga,East Syracuse,New York,1995-07-23 New York
1995-07-24,,1328.7271428571423,11.485714285714284,23.8,99.17142857142856,New York,Onondaga,East Syracuse,New York,1995-07-24 New York
