o3_AQI,f0_,f1_,f2_,f3_,DayLoc
,435.25,13.0,23.5,98.0,1990-09-09 Ohio
,56.88346938775509,0.7551020408163267,3.1428571428571432,99.16326530612244,1990-09-10 California
,555.2,6.8,23.6,98.4,1990-09-11 Ohio
,121.94444444444446,1.074074074074074,5.185185185185184,99.7037037037037,1990-09-12 Ohio
,47.101956521739126,0.7826086956521741,3.413043478260869,99.65217391304348,1990-09-13 Ohio
,9.967469740634014,0.1181556195965418,1.3227665706051877,99.96541786743522,1990-09-14 California
,360.2,7.2,23.6,98.4,1990-09-15 Ohio
,188.2,12.4,23.6,98.4,1990-09-16 Ohio
,35.78074074074075,1.2592592592592593,5.185185185185185,99.7037037037037,1990-09-17 California
,184.2,11.0,23.6,98.4,1990-09-18 Ohio
,10.927049180327874,0.180327868852459,2.459016393442623,99.8032786885246,1990-09-19 Ohio
,4.317190876350545,0.0384153661464585,1.1200480192076845,99.92557022809122,1990-09-20 California
,307.75,17.0,23.0,96.0,1990-09-21 Ohio
,231.5,10.75,22.25,92.75,1990-09-22 Ohio
,273.3333333333333,1.6666666666666667,23.666666666666668,98.66666666666669,1990-09-23 Ohio
,52.74592592592593,2.851851851851852,4.592592592592592,97.25925925925924,1990-09-24 California
,22.739852941176466,1.2647058823529411,2.632352941176471,99.76470588235296,1990-09-25 California
,14.876997333333335,0.1146666666666667,1.2986666666666669,99.96799999999998,1990-09-26 Ohio
,217.2,6.2,23.6,98.4,1990-09-27 Ohio
,33.71739130434782,1.3043478260869568,3.456521739130434,99.82608695652172,1990-09-28 Ohio
,302.2,8.8,23.6,98.4,1990-09-29 Ohio
,240.2,4.8,23.6,98.4,1990-09-30 Ohio
,27.08586956521739,0.673913043478261,3.391304347826088,99.56521739130434,1990-10-01 Ohio
,4.6663917274939175,0.024330900243309,1.137469586374696,99.99026763990264,1990-10-02 Ohio
,340.0,9.2,23.0,96.0,1990-10-03 Ohio
,40.76761904761905,0.5357142857142856,2.321428571428571,99.8095238095238,1990-10-04 Ohio
,535.2,6.6,22.0,91.8,1990-10-05 Ohio
,276.2,6.2,23.6,98.4,1990-10-06 Ohio
,198.6,12.8,22.6,94.2,1990-10-07 Ohio
,10.218091397849468,0.0887096774193548,1.2446236559139796,99.98924731182797,1990-10-08 California
,122.64393939393938,2.151515151515152,3.909090909090909,97.6060606060606,1990-10-09 Ohio
,74.31224489795918,0.938775510204082,3.2448979591836733,99.59183673469384,1990-10-10 California
,110.46117647058824,1.1176470588235297,4.235294117647059,99.41176470588236,1990-10-11 Ohio
,539.2,10.8,20.0,83.4,1990-10-12 California
,344.0,3.75,23.25,97.0,1990-10-13 Ohio
,3.256352112676056,0.0464788732394365,1.098591549295774,99.87183098591534,1990-10-14 Ohio
,33.42225,1.4499999999999995,3.2250000000000005,97.325,1990-10-15 California
,244.0,9.4,22.8,95.2,1990-10-16 California
,23.167894736842104,0.929824561403509,2.9649122807017543,99.78947368421052,1990-10-17 California
,396.2000000000001,3.6,22.8,95.2,1990-10-18 California
,328.4,11.4,23.0,96.0,1990-10-19 Ohio
,9.20564643799472,0.1846965699208443,1.2981530343007912,99.97889182058049,1990-10-20 California
,416.2,8.6,23.6,98.4,1990-10-21 Ohio
,46.23940476190477,0.6428571428571427,2.166666666666667,99.16666666666666,1990-10-22 Ohio
,80.78999999999999,1.236842105263158,3.7631578947368425,98.92105263157896,1990-10-23 California
,939.2,8.0,23.6,98.4,1990-10-24 Ohio
,737.2,13.2,22.0,92.0,1990-10-25 California
,6.472700223713644,0.0503355704697986,1.1252796420581648,99.98657718120803,1990-10-26 Ohio
,652.0,4.6,23.4,97.6,1990-10-27 Ohio
,531.0,7.0,23.4,97.6,1990-10-28 Ohio
,112.27370370370372,1.6296296296296298,4.999999999999999,98.92592592592592,1990-10-29 California
,120.40185185185186,2.1481481481481484,5.148148148148147,99.55555555555556,1990-10-30 California
,114.01666666666668,1.9583333333333337,5.625,99.33333333333334,1990-10-31 California
,8.808274881516589,0.1303317535545025,1.258293838862558,99.94312796208538,1990-11-01 California
,456.2,11.4,23.4,97.6,1990-11-02 Ohio
,417.2000000000001,17.2,23.4,97.6,1990-11-03 California
,455.2000000000001,14.0,23.6,98.4,1990-11-04 Ohio
,58.07166666666667,0.6666666666666667,2.8750000000000004,99.83333333333331,1990-11-05 California
,45.511568627451,1.9803921568627447,3.000000000000001,98.96078431372548,1990-11-06 Ohio
,4.099126436781617,0.067816091954023,1.1275862068965514,99.9816091954023,1990-11-07 California
,104.01444444444446,1.5555555555555558,5.0740740740740735,99.25925925925928,1990-11-08 California
,124.04725000000002,2.2,3.800000000000002,99.7,1990-11-09 California
,985.0,9.75,23.5,98.0,1990-11-10 California
,780.0,14.25,23.75,99.0,1990-11-11 Ohio
,731.25,14.75,23.5,98.0,1990-11-12 California
,14.824722222222222,0.257936507936508,1.416666666666666,99.83730158730155,1990-11-13 Ohio
,48.27301369863012,0.4794520547945206,2.52054794520548,99.7808219178082,1990-11-14 Ohio
,265.9636363636364,3.0,10.181818181818183,94.81818181818184,1990-11-15 Ohio
,456.0,13.6,20.8,86.8,1990-11-16 California
,540.0,9.4,23.4,97.6,1990-11-17 Ohio
,279.0,17.0,20.6,86.0,1990-11-18 California
,4.958095238095234,0.0498338870431893,1.1107419712070874,99.9313399778515,1990-11-19 California
,61.49333333333335,2.777777777777777,4.888888888888888,98.48148148148148,1990-11-20 California
,550.2,14.2,23.2,96.8,1990-11-21 California
,559.2,11.0,23.2,96.8,1990-11-22 California
,570.0,13.8,23.2,96.8,1990-11-23 California
,612.5,19.5,23.5,98.0,1990-11-24 Ohio
,16.095505050505054,0.2373737373737372,1.4545454545454546,99.95959595959596,1990-11-25 Ohio
,51.55736842105264,2.342105263157895,3.605263157894736,98.26315789473684,1990-11-26 California
,69.06894736842105,0.9473684210526314,3.947368421052632,99.6842105263158,1990-11-27 California
,51.94032258064514,0.8870967741935484,2.7580645161290325,99.61290322580643,1990-11-28 California
,138.21703703703707,2.4444444444444446,4.925925925925927,98.62962962962963,1990-11-29 California
,714.0,12.0,23.4,97.6,1990-11-30 California
