o3_AQI,f0_,f1_,f2_,f3_,DayLoc
61.0,16.8,0.0,1.0,100.0,1998-04-24 Illinois Cook
74.0,23.2,0.0,1.0,100.0,1998-04-25 Illinois Cook
64.0,18.4,0.0,1.0,100.0,1998-04-26 Illinois Cook
35.0,8.5,0.0,1.0,100.0,1998-04-27 Illinois Cook
64.0,18.2,0.0,1.0,100.0,1998-04-28 Illinois Cook
81.8,26.78,0.0,1.0,100.0,1998-04-29 Wisconsin Waukesha
111.0,39.4,0.0,1.0,100.0,1998-04-30 Illinois Cook
100.0,35.4,0.0,1.0,100.0,1998-05-01 Illinois Cook
96.0,33.3,0.0,1.0,100.0,1998-05-02 Illinois Cook
66.0,19.3,0.0,1.0,100.0,1998-05-03 Illinois Cook
65.0,18.9,0.0,1.0,100.0,1998-05-04 Illinois Cook
86.8,29.0,0.0,1.0,100.0,1998-05-05 Illinois Cook
76.0,23.9,0.0,1.0,100.0,1998-05-06 Illinois Cook
93.0,32.1,0.0,1.0,100.0,1998-05-07 Illinois Cook
61.0,16.9,0.0,1.0,100.0,1998-05-08 Illinois Cook
33.0,7.9,0.0,1.0,100.0,1998-05-09 Illinois Cook
28.0,6.6,0.0,1.0,100.0,1998-05-10 Illinois Cook
51.4,13.1,0.0,1.0,100.0,1998-05-11 Illinois Cook
75.0,23.5,0.0,1.0,100.0,1998-05-12 Illinois Cook
58.0,15.6,0.0,1.0,100.0,1998-05-13 Illinois Cook
81.0,26.2,0.0,1.0,100.0,1998-05-14 Illinois Cook
152.0,56.5,0.0,1.0,100.0,1998-05-15 Illinois Cook
30.0,7.3,0.0,1.0,100.0,1998-05-16 Illinois Cook
46.4,11.239999999999998,0.0,1.0,100.0,1998-05-17 Wisconsin Kenosha
53.0,13.2,0.0,1.0,100.0,1998-05-18 Illinois Cook
80.0,25.9,0.0,1.0,100.0,1998-05-19 Illinois Cook
51.0,12.2,0.0,1.0,100.0,1998-05-20 Illinois Cook
24.0,5.7,0.0,1.0,100.0,1998-05-21 Illinois Cook
38.0,9.0,0.0,1.0,100.0,1998-05-22 Illinois Cook
43.8,10.44,0.0,1.0,100.0,1998-05-23 Illinois Cook
66.0,19.4,0.0,1.0,100.0,1998-05-24 Illinois Cook
48.0,11.6,0.0,1.0,100.0,1998-05-25 Illinois Cook
84.0,27.7,0.0,1.0,100.0,1998-05-26 Illinois Cook
88.0,29.5,0.0,1.0,100.0,1998-05-27 Illinois Cook
79.0,25.6,0.0,1.0,100.0,1998-05-28 Illinois Cook
49.2,11.92,0.0,1.0,100.0,1998-05-29 Wisconsin Waukesha
65.0,18.9,0.0,1.0,100.0,1998-05-30 Illinois Cook
43.0,10.4,0.0,1.0,100.0,1998-05-31 Illinois Cook
42.0,10.0,0.0,1.0,100.0,1998-06-01 Illinois Cook
33.0,7.8,0.0,1.0,100.0,1998-06-02 Illinois Cook
30.0,7.1,0.0,1.0,100.0,1998-06-03 Illinois Cook
41.2,9.94,0.0,1.0,100.0,1998-06-04 Wisconsin Kenosha
39.0,9.4,0.0,1.0,100.0,1998-06-05 Illinois Cook
49.0,11.8,0.0,1.0,100.0,1998-06-06 Illinois Cook
35.0,8.4,0.0,1.0,100.0,1998-06-07 Illinois Cook
66.0,19.0,0.0,1.0,100.0,1998-06-08 Illinois Cook
97.0,33.8,0.0,1.0,100.0,1998-06-09 Illinois Cook
83.0,27.26,0.0,1.0,100.0,1998-06-10 Wisconsin Milwaukee
74.0,23.1,0.0,1.0,100.0,1998-06-11 Illinois Cook
49.0,11.7,0.0,1.0,100.0,1998-06-12 Illinois Cook
58.0,15.5,0.0,1.0,100.0,1998-06-13 Illinois Cook
68.0,20.0,0.0,1.0,100.0,1998-06-14 Illinois Cook
66.0,19.4,0.0,1.0,100.0,1998-06-15 Illinois Cook
59.6,16.24,0.0,1.0,100.0,1998-06-16 Illinois Cook
68.0,20.3,0.0,1.0,100.0,1998-06-17 Illinois Cook
72.0,22.0,0.0,1.0,100.0,1998-06-18 Illinois Cook
40.0,9.7,0.0,1.0,100.0,1998-06-19 Illinois Cook
61.0,16.7,0.0,1.0,100.0,1998-06-20 Illinois Cook
54.0,13.7,0.0,1.0,100.0,1998-06-21 Illinois Cook
56.75,15.025,0.0,1.0,100.0,1998-06-22 Illinois Cook
59.0,15.7,0.0,1.0,100.0,1998-06-23 Illinois Cook
79.0,25.4,0.0,1.0,100.0,1998-06-24 Illinois Cook
70.0,21.3,0.0,1.0,100.0,1998-06-25 Illinois Cook
58.0,15.6,0.0,1.0,100.0,1998-06-26 Illinois Cook
71.0,21.4,0.0,1.0,100.0,1998-06-27 Illinois Cook
47.6,11.38,0.0,1.0,100.0,1998-06-28 Wisconsin Milwaukee
56.0,14.6,0.0,1.0,100.0,1998-06-29 Illinois Cook
38.0,9.1,0.0,1.0,100.0,1998-06-30 Illinois Cook
72.0,22.1,0.0,1.0,100.0,1998-07-01 Illinois Cook
80.0,25.7,0.0,1.0,100.0,1998-07-02 Illinois Cook
71.0,21.6,0.0,1.0,100.0,1998-07-03 Illinois Cook
51.2,13.3,0.0,1.0,100.0,1998-07-04 Wisconsin Kenosha
34.0,8.2,0.0,1.0,100.0,1998-07-05 Illinois Cook
77.0,24.4,0.0,1.0,100.0,1998-07-06 Illinois Cook
65.0,18.8,0.0,1.0,100.0,1998-07-07 Illinois Cook
56.0,14.7,0.0,1.0,100.0,1998-07-08 Illinois Cook
79.0,25.4,0.0,1.0,100.0,1998-07-09 Illinois Cook
63.0,17.84,0.0,1.0,100.0,1998-07-10 Wisconsin Milwaukee
54.0,13.5,0.0,1.0,100.0,1998-07-11 Illinois Cook
67.0,19.8,0.0,1.0,100.0,1998-07-12 Illinois Cook
89.0,30.3,0.0,1.0,100.0,1998-07-13 Illinois Cook
116.0,41.4,0.0,1.0,100.0,1998-07-14 Illinois Cook
94.0,32.6,0.0,1.0,100.0,1998-07-15 Illinois Cook
40.66666666666666,9.666666666666666,0.0,1.0,100.0,1998-07-16 Wisconsin Waukesha
41.66666666666666,9.933333333333334,0.0,1.0,100.0,1998-07-22 Wisconsin Waukesha
54.0,13.7,0.0,1.0,100.0,1998-07-23 Illinois Cook
35.0,8.5,0.0,1.0,100.0,1998-07-24 Illinois Cook
47.0,11.3,0.0,1.0,100.0,1998-07-25 Illinois Cook
48.0,11.6,0.0,1.0,100.0,1998-07-26 Illinois Cook
79.0,25.2,0.0,1.0,100.0,1998-07-27 Illinois Cook
45.5,11.425,0.0,1.0,100.0,1998-07-28 Illinois Cook
59.0,16.0,0.0,1.0,100.0,1998-07-29 Illinois Cook
61.0,16.8,0.0,1.0,100.0,1998-07-30 Illinois Cook
55.0,13.9,0.0,1.0,100.0,1998-07-31 Illinois Cook
49.0,11.8,0.0,1.0,100.0,1998-08-01 Illinois Cook
48.0,11.6,0.0,1.0,100.0,1998-08-02 Illinois Cook
92.25,31.450000000000003,0.0,1.0,100.0,1998-08-03 Wisconsin Milwaukee
59.0,16.0,0.0,1.0,100.0,1998-08-04 Illinois Cook
81.25,26.375,0.0,1.0,100.0,1998-08-09 Wisconsin Waukesha
69.0,20.7,0.0,1.0,100.0,1998-08-12 Illinois Cook
74.0,22.9,0.0,1.0,100.0,1998-08-13 Illinois Cook
85.0,28.4,0.0,1.0,100.0,1998-08-14 Illinois Cook
51.0,12.58,0.0,1.0,100.0,1998-08-15 Wisconsin Kenosha
60.0,16.4,0.0,1.0,100.0,1998-08-16 Illinois Cook
87.0,29.0,0.0,1.0,100.0,1998-08-17 Illinois Cook
37.0,8.8,0.0,1.0,100.0,1998-08-18 Illinois Cook
59.0,16.0,0.0,1.0,100.0,1998-08-19 Illinois Cook
77.0,24.4,0.0,1.0,100.0,1998-08-20 Illinois Cook
77.4,24.72,0.0,1.0,100.0,1998-08-21 Illinois Cook
70.0,21.3,0.0,1.0,100.0,1998-08-22 Illinois Cook
111.0,39.6,0.0,1.0,100.0,1998-08-23 Illinois Cook
75.0,23.4,0.0,1.0,100.0,1998-08-24 Illinois Cook
53.0,13.2,0.0,1.0,100.0,1998-08-25 Illinois Cook
57.0,14.8,0.0,1.0,100.0,1998-08-26 Illinois Cook
71.6,21.98,0.0,1.0,100.0,1998-08-27 Wisconsin Milwaukee
71.0,21.5,0.0,1.0,100.0,1998-08-28 Illinois Cook
47.0,11.3,0.0,1.0,100.0,1998-08-29 Illinois Cook
30.0,7.2,0.0,1.0,100.0,1998-08-30 Illinois Cook
36.0,8.6,0.0,1.0,100.0,1998-08-31 Illinois Cook
56.0,14.3,0.0,1.0,100.0,1998-09-01 Illinois Cook
76.6,24.26,0.0,1.0,100.0,1998-09-02 Wisconsin Milwaukee
66.0,19.3,0.0,1.0,100.0,1998-09-03 Illinois Cook
56.0,14.7,0.0,1.0,100.0,1998-09-04 Illinois Cook
83.0,27.3,0.0,1.0,100.0,1998-09-05 Illinois Cook
92.0,31.5,0.0,1.0,100.0,1998-09-06 Illinois Cook
43.0,10.3,0.0,1.0,100.0,1998-09-07 Illinois Cook
22.25,5.325,0.0,1.0,100.0,1998-09-08 Illinois Cook
30.0,7.2,0.0,1.0,100.0,1998-09-09 Illinois Cook
57.0,14.8,0.0,1.0,100.0,1998-09-10 Illinois Cook
71.0,21.7,0.0,1.0,100.0,1998-09-11 Illinois Cook
77.0,24.5,0.0,1.0,100.0,1998-09-12 Illinois Cook
85.0,28.1,0.0,1.0,100.0,1998-09-13 Illinois Cook
75.6,23.78,0.0,1.0,100.0,1998-09-14 Wisconsin Waukesha
47.0,11.2,0.0,1.0,100.0,1998-09-15 Illinois Cook
53.0,12.9,0.0,1.0,100.0,1998-09-16 Illinois Cook
58.0,15.3,0.0,1.0,100.0,1998-09-17 Illinois Cook
70.0,20.9,0.0,1.0,100.0,1998-09-18 Illinois Cook
96.0,33.7,0.0,1.0,100.0,1998-09-19 Illinois Cook
78.2,24.92,0.0,1.0,100.0,1998-09-20 Wisconsin Waukesha
23.0,5.5,0.0,1.0,100.0,1998-09-21 Illinois Cook
19.0,4.6,0.0,1.0,100.0,1998-09-22 Illinois Cook
41.0,9.9,0.0,1.0,100.0,1998-09-23 Illinois Cook
70.0,21.3,0.0,1.0,100.0,1998-09-24 Illinois Cook
92.0,31.6,0.0,1.0,100.0,1998-09-25 Illinois Cook
84.4,28.06,0.0,1.0,100.0,1998-09-26 Illinois Cook
66.0,19.2,0.0,1.0,100.0,1998-09-27 Illinois Cook
39.0,9.4,0.0,1.0,100.0,1998-09-28 Illinois Cook
70.0,21.3,0.0,1.0,100.0,1998-09-29 Illinois Cook
63.0,17.7,0.0,1.0,100.0,1998-09-30 Illinois Cook
21.0,5.1,0.0,1.0,100.0,1998-10-01 Illinois Cook
30.0,7.22,0.0,1.0,100.0,1998-10-02 Wisconsin Milwaukee
30.0,7.1,0.0,1.0,100.0,1998-10-03 Illinois Cook
35.0,8.4,0.0,1.0,100.0,1998-10-04 Illinois Cook
94.0,32.5,0.0,1.0,100.0,1998-10-05 Illinois Cook
39.0,9.3,0.0,1.0,100.0,1998-10-06 Illinois Cook
30.0,7.3,0.0,1.0,100.0,1998-10-07 Illinois Cook
21.5,5.15,0.0,1.0,100.0,1998-10-08 Illinois Cook
60.0,16.3,0.0,1.0,100.0,1998-10-09 Illinois Cook
